point_id,longitude,latitude,location,poi,poi_type
9950442476,-118.3139688,34.0107428,Los Angeles County,bus_stop,highway
9950442477,-118.3137066,34.0109543,Los Angeles County,bus_stop,highway
9950442478,-118.3109317,34.0109649,Los Angeles County,bus_stop,highway
9950442479,-118.3114985,34.0107522,Los Angeles County,bus_stop,highway
9950442480,-118.3096351,34.0109712,Los Angeles County,bus_stop,highway
9950442483,-118.3085266,34.0107548,Los Angeles County,bus_stop,highway
9951487438,-118.3047488,34.0107359,Los Angeles County,bus_stop,highway
9951487439,-118.3044349,34.0109579,Los Angeles County,bus_stop,highway
9951487440,-118.3024947,34.0107315,Los Angeles County,bus_stop,highway
9951487441,-118.3027216,34.0109514,Los Angeles County,bus_stop,highway
9951487442,-118.3004961,34.0107343,Los Angeles County,bus_stop,highway
9951487443,-118.3011058,34.0109511,Los Angeles County,bus_stop,highway
9951487444,-118.2998256,34.0109992,Los Angeles County,bus_stop,highway
9951487445,-118.2955416,34.010735,Los Angeles County,bus_stop,highway
9951487446,-118.2956619,34.0110046,Los Angeles County,bus_stop,highway
9951487447,-118.2921187,34.0109997,Los Angeles County,bus_stop,highway
9951487448,-118.2906024,34.0108067,Los Angeles County,bus_stop,highway
9951487449,-118.2876181,34.011178,Los Angeles County,bus_stop,highway
9951487450,-118.2876174,34.0109556,Los Angeles County,bus_stop,highway
9951487451,-118.2830513,34.0110408,Los Angeles County,bus_stop,highway
9951610314,-118.3317616,34.0037516,Los Angeles County,bus_stop,highway
9951610315,-118.3310504,34.0035759,Los Angeles County,bus_stop,highway
9951610316,-118.3292018,34.0037337,Los Angeles County,bus_stop,highway
9951635117,-118.3291209,34.0035792,Los Angeles County,bus_stop,highway
9951635118,-118.3254227,34.0037458,Los Angeles County,bus_stop,highway
9951635119,-118.3258888,34.0036015,Los Angeles County,bus_stop,highway
9951635120,-118.3237428,34.0036069,Los Angeles County,bus_stop,highway
9951635121,-118.323429,34.0037598,Los Angeles County,bus_stop,highway
9951635122,-118.3215329,34.0036143,Los Angeles County,bus_stop,highway
9951635123,-118.3212516,34.0037659,Los Angeles County,bus_stop,highway
9951635124,-118.3183809,34.0036204,Los Angeles County,bus_stop,highway
9951635125,-118.3185218,34.0037735,Los Angeles County,bus_stop,highway
9951635127,-118.3139754,34.0036325,Los Angeles County,bus_stop,highway
9951635128,-118.3137245,34.0037907,Los Angeles County,bus_stop,highway
9951635138,-118.3091337,34.0036466,Los Angeles County,bus_stop,highway
9951635139,-118.3087484,34.0038115,Los Angeles County,bus_stop,highway
9953945296,-118.3068711,34.0036472,Los Angeles County,bus_stop,highway
9953945297,-118.3066685,34.0037954,Los Angeles County,bus_stop,highway
9953945298,-118.3048374,34.0036461,Los Angeles County,bus_stop,highway
9953945299,-118.304407,34.0037909,Los Angeles County,bus_stop,highway
9953945300,-118.3024823,34.0036384,Los Angeles County,bus_stop,highway
9953945301,-118.3022386,34.0037863,Los Angeles County,bus_stop,highway
9953945302,-118.2997507,34.0036176,Los Angeles County,bus_stop,highway
9953945303,-118.299994,34.0037866,Los Angeles County,bus_stop,highway
9953945308,-118.2982187,34.0036137,Los Angeles County,bus_stop,highway
9953945309,-118.2978984,34.003774,Los Angeles County,bus_stop,highway
9953945310,-118.2962294,34.0036174,Los Angeles County,bus_stop,highway
9953945311,-118.29571,34.0037703,Los Angeles County,bus_stop,highway
9953945312,-118.2939966,34.0037642,Los Angeles County,bus_stop,highway
9953945313,-118.2939184,34.0036113,Los Angeles County,bus_stop,highway
9953945314,-118.2918804,34.0037539,Los Angeles County,bus_stop,highway
9953945315,-118.2912625,34.0036064,Los Angeles County,bus_stop,highway
9953988719,-118.2874566,34.0037957,Los Angeles County,bus_stop,highway
9953988720,-118.2865786,34.0036485,Los Angeles County,bus_stop,highway
9953988721,-118.2823954,34.0038529,Los Angeles County,bus_stop,highway
9953988722,-118.2823349,34.0036776,Los Angeles County,bus_stop,highway
9956043562,-118.2828553,34.0097984,Los Angeles County,bus_stop,highway
9956043563,-118.2826301,34.0091387,Los Angeles County,bus_stop,highway
9956043564,-118.2828553,34.0075728,Los Angeles County,bus_stop,highway
9956043565,-118.2826251,34.0069022,Los Angeles County,bus_stop,highway
9956043566,-118.2828508,34.0057022,Los Angeles County,bus_stop,highway
9956043567,-118.2826166,34.0057288,Los Angeles County,bus_stop,highway
9956043569,-118.2828393,34.0040528,Los Angeles County,bus_stop,highway
9956043570,-118.2826088,34.0034355,Los Angeles County,bus_stop,highway
9956049595,-118.2914639,34.0105855,Los Angeles County,bus_stop,highway
9956049596,-118.2916548,34.0104668,Los Angeles County,bus_stop,highway
9956049597,-118.291462,34.0039608,Los Angeles County,bus_stop,highway
9956064254,-118.3000819,34.0035432,Los Angeles County,bus_stop,highway
9956064255,-118.3003106,34.0038624,Los Angeles County,bus_stop,highway
9956064256,-118.3000927,34.0071453,Los Angeles County,bus_stop,highway
9956064257,-118.3003158,34.0074544,Los Angeles County,bus_stop,highway
9956064260,-118.300091,34.0106777,Los Angeles County,bus_stop,highway
9956064261,-118.3003097,34.0110956,Los Angeles County,bus_stop,highway
9956064275,-118.3003006,34.0130142,Los Angeles County,bus_stop,highway
9956064276,-118.3000911,34.0130986,Los Angeles County,bus_stop,highway
9956064277,-118.3000897,34.0153957,Los Angeles County,bus_stop,highway
9956064278,-118.3002995,34.0156543,Los Angeles County,bus_stop,highway
9956110845,-118.3088194,34.0167056,Los Angeles County,bus_stop,highway
9956110846,-118.3090179,34.0165987,Los Angeles County,bus_stop,highway
9956110847,-118.3090165,34.0147504,Los Angeles County,bus_stop,highway
9956110848,-118.3088265,34.0144402,Los Angeles County,bus_stop,highway
9956110850,-118.3088301,34.0111692,Los Angeles County,bus_stop,highway
9956110851,-118.3090292,34.0110679,Los Angeles County,bus_stop,highway
9956110852,-118.3090365,34.0073924,Los Angeles County,bus_stop,highway
9956110853,-118.3088308,34.007081,Los Angeles County,bus_stop,highway
9956110855,-118.3088271,34.0040906,Los Angeles County,bus_stop,highway
9956110856,-118.3090363,34.0032234,Los Angeles County,bus_stop,highway
9956150145,-118.3183317,34.0147307,Los Angeles County,bus_stop,highway
9956150148,-118.3181657,34.0144762,Los Angeles County,bus_stop,highway
9956150149,-118.318323,34.0109962,Los Angeles County,bus_stop,highway
9956150150,-118.3181646,34.0105007,Los Angeles County,bus_stop,highway
9956150151,-118.3183203,34.0073577,Los Angeles County,bus_stop,highway
9956150152,-118.3181625,34.0071257,Los Angeles County,bus_stop,highway
9956150153,-118.3181742,34.0040001,Los Angeles County,bus_stop,highway
9956150154,-118.3182837,34.0033531,Los Angeles County,bus_stop,highway
9960737973,-118.3236179,34.0104944,Los Angeles County,bus_stop,highway
9960737974,-118.3232575,34.0103302,Los Angeles County,bus_stop,highway
9960737975,-118.3263187,34.0083512,Los Angeles County,bus_stop,highway
9960737976,-118.3262286,34.00793,Los Angeles County,bus_stop,highway
9960737977,-118.3296732,34.0055759,Los Angeles County,bus_stop,highway
9960737978,-118.3312613,34.0060587,Los Angeles County,bus_stop,highway
9960737979,-118.3310634,34.0059311,Los Angeles County,bus_stop,highway
9960737980,-118.3336323,34.0055249,Los Angeles County,bus_stop,highway
9960737981,-118.333368,34.005511,Los Angeles County,bus_stop,highway
9960737982,-118.3339598,34.0058272,Los Angeles County,bus_stop,highway
9960737983,-118.3340423,34.0055332,Los Angeles County,bus_stop,highway
9960737984,-118.3318161,34.0032776,Los Angeles County,bus_stop,highway
9963075872,-118.3374201,34.0069243,Los Angeles County,bus_stop,highway
9963075873,-118.3376522,34.0069338,Los Angeles County,bus_stop,highway
9963075874,-118.3392225,34.0059951,Los Angeles County,bus_stop,highway
9963075875,-118.3390833,34.0058644,Los Angeles County,bus_stop,highway
9963075876,-118.3410025,34.0048101,Los Angeles County,bus_stop,highway
9963075877,-118.3413153,34.0048683,Los Angeles County,bus_stop,highway
9963075878,-118.3472105,34.0047378,Los Angeles County,bus_stop,highway
9963075879,-118.3475558,34.0046048,Los Angeles County,bus_stop,highway
9963075880,-118.3505345,34.0049817,Los Angeles County,bus_stop,highway
9963075883,-118.3502003,34.0048367,Los Angeles County,bus_stop,highway
9963075884,-118.3552216,34.0013699,Los Angeles County,bus_stop,highway
9963075885,-118.3550326,34.0012561,Los Angeles County,bus_stop,highway
9963120348,-118.3538801,33.9892506,Los Angeles County,bus_stop,highway
9963120352,-118.3553971,33.9941006,Los Angeles County,bus_stop,highway
9963120353,-118.3555479,33.9945134,Los Angeles County,bus_stop,highway
9963120355,-118.357491,33.9960909,Los Angeles County,bus_stop,highway
9963120356,-118.357577,33.9967635,Los Angeles County,bus_stop,highway
9963120361,-118.35924,34.0011229,Los Angeles County,bus_stop,highway
9965287639,-118.2671498,34.0295737,Los Angeles County,bus_stop,highway
9965287640,-118.2671058,34.0292747,Los Angeles County,bus_stop,highway
9965287641,-118.2697496,34.0255519,Los Angeles County,bus_stop,highway
9965287642,-118.2697753,34.0251248,Los Angeles County,bus_stop,highway
9965287646,-118.2717794,34.0224292,Los Angeles County,bus_stop,highway
9965287647,-118.2715289,34.0224363,Los Angeles County,bus_stop,highway
9965287648,-118.2737791,34.019344,Los Angeles County,bus_stop,highway
9965287649,-118.2735048,34.0193992,Los Angeles County,bus_stop,highway
9965287650,-118.2754586,34.0163487,Los Angeles County,bus_stop,highway
9965287651,-118.2757197,34.0163113,Los Angeles County,bus_stop,highway
9965287652,-118.2770142,34.0142972,Los Angeles County,bus_stop,highway
9965287653,-118.2767549,34.0143278,Los Angeles County,bus_stop,highway
9971445239,-118.264639,34.0312486,Los Angeles County,bus_stop,highway
9971445240,-118.264665,34.0308435,Los Angeles County,bus_stop,highway
9971445241,-118.266986,34.0277327,Los Angeles County,bus_stop,highway
9971445242,-118.267059,34.027177,Los Angeles County,bus_stop,highway
9971445243,-118.268683,34.0246572,Los Angeles County,bus_stop,highway
9971445244,-118.268705,34.0250405,Los Angeles County,bus_stop,highway
9971445245,-118.270697,34.0219273,Los Angeles County,bus_stop,highway
9971445246,-118.270643,34.0215911,Los Angeles County,bus_stop,highway
9971445247,-118.272965,34.0183702,Los Angeles County,bus_stop,highway
9971445248,-118.272621,34.0184354,Los Angeles County,bus_stop,highway
9971445249,-118.2755,34.0139199,Los Angeles County,bus_stop,highway
9971445250,-118.275886,34.0137579,Los Angeles County,bus_stop,highway
9971445251,-118.277024,34.0115314,Los Angeles County,bus_stop,highway
9971445252,-118.277425,34.0113287,Los Angeles County,bus_stop,highway
9974085129,-118.2655374,34.0231562,Los Angeles County,bus_stop,highway
9974085130,-118.2657441,34.0230999,Los Angeles County,bus_stop,highway
9974085133,-118.2674299,34.0204582,Los Angeles County,bus_stop,highway
9974085134,-118.2674565,34.0201942,Los Angeles County,bus_stop,highway
9974085135,-118.269414,34.0173409,Los Angeles County,bus_stop,highway
9974085136,-118.2694571,34.0170218,Los Angeles County,bus_stop,highway
9974085137,-118.2709035,34.0150171,Los Angeles County,bus_stop,highway
9974085143,-118.270951,34.0147438,Los Angeles County,bus_stop,highway
9974085144,-118.2720351,34.0132858,Los Angeles County,bus_stop,highway
9974085146,-118.2720211,34.0130612,Los Angeles County,bus_stop,highway
9974085147,-118.2727724,34.0114675,Los Angeles County,bus_stop,highway
9974085148,-118.2729054,34.0113315,Los Angeles County,bus_stop,highway
9974110137,-118.2741228,34.0108393,Los Angeles County,bus_stop,highway
9974110138,-118.2739189,34.0108776,Los Angeles County,bus_stop,highway
9974110139,-118.2741081,34.0077306,Los Angeles County,bus_stop,highway
9974110142,-118.2739229,34.008504,Los Angeles County,bus_stop,highway
9974110143,-118.2741074,34.0053631,Los Angeles County,bus_stop,highway
9974110144,-118.273906,34.0059895,Los Angeles County,bus_stop,highway
9974110146,-118.2741087,34.0035267,Los Angeles County,bus_stop,highway
9974110147,-118.2739008,34.0035608,Los Angeles County,bus_stop,highway
9974110148,-118.2782429,34.0036309,Los Angeles County,bus_stop,highway
9974110149,-118.2784806,34.0039865,Los Angeles County,bus_stop,highway
9974110150,-118.2782485,34.0070548,Los Angeles County,bus_stop,highway
9974110151,-118.2784753,34.0075516,Los Angeles County,bus_stop,highway
9978873310,-118.2597712,34.0242011,Los Angeles County,bus_stop,highway
9978873311,-118.2594834,34.0242819,Los Angeles County,bus_stop,highway
9978873312,-118.2613123,34.0217758,Los Angeles County,bus_stop,highway
9978873313,-118.2613434,34.02137,Los Angeles County,bus_stop,highway
9978873314,-118.2633759,34.0185435,Los Angeles County,bus_stop,highway
9978873315,-118.2633709,34.0182034,Los Angeles County,bus_stop,highway
9978958523,-118.2537442,34.0256248,Los Angeles County,bus_stop,highway
9978958524,-118.2538703,34.0257187,Los Angeles County,bus_stop,highway
9978958525,-118.2548149,34.0242269,Los Angeles County,bus_stop,highway
9978958526,-118.2547749,34.024001,Los Angeles County,bus_stop,highway
9978958527,-118.2560964,34.0222338,Los Angeles County,bus_stop,highway
9978958528,-118.2558986,34.0222338,Los Angeles County,bus_stop,highway
9978998885,-118.2531505,34.0217673,Los Angeles County,bus_stop,highway
9978998886,-118.2531949,34.0214418,Los Angeles County,bus_stop,highway
9978998888,-118.2547049,34.0191081,Los Angeles County,bus_stop,highway
9978998889,-118.2549876,34.0189515,Los Angeles County,bus_stop,highway
9978998890,-118.2557946,34.0169552,Los Angeles County,bus_stop,highway
9978998891,-118.2557569,34.0165374,Los Angeles County,bus_stop,highway
9981027068,-118.2682557,34.0280758,Los Angeles County,bus_stop,highway
9981027069,-118.2678445,34.0280243,Los Angeles County,bus_stop,highway
9981027070,-118.2671999,34.0276068,Los Angeles County,bus_stop,highway
9981027071,-118.2669506,34.0272905,Los Angeles County,bus_stop,highway
9981027072,-118.2667171,34.0270573,Los Angeles County,bus_stop,highway
9981027073,-118.2641154,34.0258484,Los Angeles County,bus_stop,highway
9981027074,-118.2641778,34.0260153,Los Angeles County,bus_stop,highway
9981027088,-118.261868,34.0250916,Los Angeles County,bus_stop,highway
9981027089,-118.2616742,34.0251457,Los Angeles County,bus_stop,highway
9981027093,-118.2607336,34.0265993,Los Angeles County,bus_stop,highway
9981027094,-118.2605622,34.0266261,Los Angeles County,bus_stop,highway
9981049413,-118.2653983,34.0147074,Los Angeles County,bus_stop,highway
9981049414,-118.2651457,34.0150634,Los Angeles County,bus_stop,highway
9981049415,-118.2651673,34.0113364,Los Angeles County,bus_stop,highway
9981084770,-118.256435,34.0144615,Los Angeles County,bus_stop,highway
9981084771,-118.2566286,34.0139282,Los Angeles County,bus_stop,highway
9981084777,-118.2564228,34.01178,Los Angeles County,bus_stop,highway
9981084778,-118.2566373,34.011989,Los Angeles County,bus_stop,highway
9981084781,-118.2566153,34.0093555,Los Angeles County,bus_stop,highway
9981084782,-118.2564205,34.0090442,Los Angeles County,bus_stop,highway
9981084784,-118.2566068,34.0076903,Los Angeles County,bus_stop,highway
9981084785,-118.2564081,34.0074163,Los Angeles County,bus_stop,highway
9981084788,-118.2566017,34.0058732,Los Angeles County,bus_stop,highway
9981084789,-118.2564114,34.0056407,Los Angeles County,bus_stop,highway
9981084790,-118.2564047,34.0043466,Los Angeles County,bus_stop,highway
9981084791,-118.2565984,34.0036504,Los Angeles County,bus_stop,highway
9981089217,-118.2653846,34.0106872,Los Angeles County,bus_stop,highway
9981089218,-118.2653794,34.0093286,Los Angeles County,bus_stop,highway
9981089219,-118.2651555,34.0089888,Los Angeles County,bus_stop,highway
9981089226,-118.2653697,34.0067383,Los Angeles County,bus_stop,highway
9981089227,-118.2651492,34.0063877,Los Angeles County,bus_stop,highway
9981089228,-118.265149,34.003685,Los Angeles County,bus_stop,highway
9981089229,-118.2653665,34.0040359,Los Angeles County,bus_stop,highway
9982573997,-118.2683265,34.0247831,Los Angeles County,bus_stop,highway
9982573998,-118.2684569,34.0246424,Los Angeles County,bus_stop,highway
9982573999,-118.2657879,34.0236591,Los Angeles County,bus_stop,highway
9982574000,-118.2652189,34.0232113,Los Angeles County,bus_stop,highway
9982574001,-118.2616831,34.021842,Los Angeles County,bus_stop,highway
9982574002,-118.2615369,34.0215831,Los Angeles County,bus_stop,highway
9982574003,-118.2577081,34.0200688,Los Angeles County,bus_stop,highway
9982574004,-118.2576561,34.0198722,Los Angeles County,bus_stop,highway
9982574005,-118.2573012,34.0198946,Los Angeles County,bus_stop,highway
9982574006,-118.2573109,34.0197124,Los Angeles County,bus_stop,highway
9982574007,-118.2552425,34.0189821,Los Angeles County,bus_stop,highway
9982574008,-118.2551425,34.0187516,Los Angeles County,bus_stop,highway
9982574009,-118.2499708,34.0165906,Los Angeles County,bus_stop,highway
9982574010,-118.2498229,34.0163254,Los Angeles County,bus_stop,highway
9982625723,-118.2474076,34.0150508,Los Angeles County,bus_stop,highway
9982625724,-118.2474087,34.0152808,Los Angeles County,bus_stop,highway
9982788012,-118.2740509,34.0191813,Los Angeles County,bus_stop,highway
9982788013,-118.2735526,34.0191535,Los Angeles County,bus_stop,highway
9982788014,-118.2728599,34.0186452,Los Angeles County,bus_stop,highway
9982788015,-118.2723456,34.0186174,Los Angeles County,bus_stop,highway
9982788016,-118.2696156,34.0171763,Los Angeles County,bus_stop,highway
9982831617,-118.2692066,34.0171836,Los Angeles County,bus_stop,highway
9982831618,-118.2674658,34.0161987,Los Angeles County,bus_stop,highway
9982831619,-118.2671262,34.016229,Los Angeles County,bus_stop,highway
9982831620,-118.2655598,34.0153275,Los Angeles County,bus_stop,highway
9982831621,-118.2649966,34.0153692,Los Angeles County,bus_stop,highway
9982831622,-118.2621531,34.0139463,Los Angeles County,bus_stop,highway
9982831626,-118.2611943,34.0137302,Los Angeles County,bus_stop,highway
9982831628,-118.2570267,34.0118878,Los Angeles County,bus_stop,highway
9982831629,-118.2566822,34.011569,Los Angeles County,bus_stop,highway
9982834667,-118.2588262,34.0110785,Los Angeles County,bus_stop,highway
9982834668,-118.2587332,34.0108475,Los Angeles County,bus_stop,highway
9982834670,-118.2606599,34.0110787,Los Angeles County,bus_stop,highway
9982834671,-118.2610797,34.010862,Los Angeles County,bus_stop,highway
9982834674,-118.2657657,34.0111902,Los Angeles County,bus_stop,highway
9982834675,-118.2654798,34.0109577,Los Angeles County,bus_stop,highway
9982834676,-118.2683011,34.0110385,Los Angeles County,bus_stop,highway
9982834677,-118.2676634,34.0112534,Los Angeles County,bus_stop,highway
9982834678,-118.2699539,34.0112618,Los Angeles County,bus_stop,highway
9982834680,-118.2706297,34.0110318,Los Angeles County,bus_stop,highway
9982834681,-118.2742919,34.0112436,Los Angeles County,bus_stop,highway
9982834684,-118.2742059,34.0110201,Los Angeles County,bus_stop,highway
9984513608,-118.2788083,34.0038783,Los Angeles County,bus_stop,highway
9984513609,-118.2786694,34.0037013,Los Angeles County,bus_stop,highway
9984513610,-118.2780098,34.0037103,Los Angeles County,bus_stop,highway
9984513611,-118.2780183,34.0038857,Los Angeles County,bus_stop,highway
9984513612,-118.2744677,34.0039141,Los Angeles County,bus_stop,highway
9984513613,-118.2742061,34.0037364,Los Angeles County,bus_stop,highway
9984513615,-118.2699198,34.0039471,Los Angeles County,bus_stop,highway
9984513616,-118.2697928,34.0037712,Los Angeles County,bus_stop,highway
9984571217,-118.2694767,34.0039435,Los Angeles County,bus_stop,highway
9984571218,-118.2695402,34.0041229,Los Angeles County,bus_stop,highway
9984571219,-118.2697352,34.006385,Los Angeles County,bus_stop,highway
9984571220,-118.269454,34.0065233,Los Angeles County,bus_stop,highway
9984571221,-118.2654438,34.0065459,Los Angeles County,bus_stop,highway
9984571222,-118.2655135,34.0066615,Los Angeles County,bus_stop,highway
9984571223,-118.2657502,34.0039722,Los Angeles County,bus_stop,highway
9984571224,-118.2648356,34.0039796,Los Angeles County,bus_stop,highway
9984571225,-118.2647122,34.0038029,Los Angeles County,bus_stop,highway
9984571226,-118.2610368,34.0038288,Los Angeles County,bus_stop,highway
9984571227,-118.2607535,34.0040065,Los Angeles County,bus_stop,highway
9984571228,-118.2567154,34.0038549,Los Angeles County,bus_stop,highway
9984571229,-118.2568869,34.0040271,Los Angeles County,bus_stop,highway
9984571232,-118.2525019,34.003996,Los Angeles County,bus_stop,highway
9984571233,-118.2517493,34.0038117,Los Angeles County,bus_stop,highway
9984571235,-118.248115,34.0038355,Los Angeles County,bus_stop,highway
9984571239,-118.2480133,34.0040119,Los Angeles County,bus_stop,highway
9984571240,-118.2455006,34.0038647,Los Angeles County,bus_stop,highway
9984571241,-118.2450067,34.0039832,Los Angeles County,bus_stop,highway
9984571243,-118.2436053,34.003862,Los Angeles County,bus_stop,highway
9984571248,-118.2429196,34.0039818,Los Angeles County,bus_stop,highway
9984571249,-118.2385854,34.0040182,Los Angeles County,bus_stop,highway
9984571250,-118.2383734,34.0038589,Los Angeles County,bus_stop,highway
9984571251,-118.2346352,34.0040252,Los Angeles County,bus_stop,highway
9984571253,-118.2345743,34.0038676,Los Angeles County,bus_stop,highway
9984571270,-118.2306551,34.0040336,Los Angeles County,bus_stop,highway
9984571271,-118.229932,34.0038179,Los Angeles County,bus_stop,highway
9984571272,-118.2281074,34.0038096,Los Angeles County,bus_stop,highway
9984571273,-118.227831,34.0040637,Los Angeles County,bus_stop,highway
9987294511,-118.2562662,34.0092755,Los Angeles County,bus_stop,highway
9987294512,-118.256157,34.0091585,Los Angeles County,bus_stop,highway
9987294513,-118.25255,34.0093255,Los Angeles County,bus_stop,highway
9987294514,-118.2522844,34.0092091,Los Angeles County,bus_stop,highway
9987294515,-118.2519302,34.0093019,Los Angeles County,bus_stop,highway
9987294516,-118.2522133,34.008822,Los Angeles County,bus_stop,highway
9987347117,-118.2522121,34.0067649,Los Angeles County,bus_stop,highway
9987347118,-118.2520722,34.0065417,Los Angeles County,bus_stop,highway
9987347119,-118.2520701,34.0035444,Los Angeles County,bus_stop,highway
9987347120,-118.2522428,34.0040658,Los Angeles County,bus_stop,highway
9987347121,-118.250476,34.0091075,Los Angeles County,bus_stop,highway
9987347122,-118.2477867,34.0087327,Los Angeles County,bus_stop,highway
9987347123,-118.2475938,34.0085874,Los Angeles County,bus_stop,highway
9987348848,-118.248456,34.0127001,Los Angeles County,bus_stop,highway
9987348850,-118.2487064,34.0125187,Los Angeles County,bus_stop,highway
9987348851,-118.2506591,34.0092085,Los Angeles County,bus_stop,highway
9987348852,-118.2473742,34.0084968,Los Angeles County,bus_stop,highway
9987348853,-118.2473449,34.0066595,Los Angeles County,bus_stop,highway
9987348854,-118.2474791,34.0063687,Los Angeles County,bus_stop,highway
9987348856,-118.2474112,34.0042434,Los Angeles County,bus_stop,highway
9987348857,-118.2478964,34.0035528,Los Angeles County,bus_stop,highway
9987352459,-118.245991,34.0121758,Los Angeles County,bus_stop,highway
9987352461,-118.2434448,34.0112764,Los Angeles County,bus_stop,highway
9987352462,-118.243406,34.0060214,Los Angeles County,bus_stop,highway
9987352463,-118.2435207,34.0036702,Los Angeles County,bus_stop,highway
9987389820,-118.2302524,34.0150828,Los Angeles County,bus_stop,highway
9987389821,-118.2304555,34.01505,Los Angeles County,bus_stop,highway
9987389822,-118.2304289,34.0129585,Los Angeles County,bus_stop,highway
9987389823,-118.2302338,34.0127036,Los Angeles County,bus_stop,highway
9987389824,-118.2304033,34.0101101,Los Angeles County,bus_stop,highway
9987389825,-118.2301996,34.0098062,Los Angeles County,bus_stop,highway
9987389826,-118.2303798,34.0083191,Los Angeles County,bus_stop,highway
9987389827,-118.2301798,34.0078092,Los Angeles County,bus_stop,highway
9989233087,-118.2668868,34.1080602,Los Angeles County,bus_stop,highway
9989233088,-118.2672615,34.1079888,Los Angeles County,bus_stop,highway
9991183505,-118.2743915,34.0552617,Los Angeles County,bus_stop,highway
9991183508,-118.275284,34.0566277,Los Angeles County,bus_stop,highway
9991193834,-118.233804,34.0405402,Los Angeles County,bus_stop,highway
9991193836,-118.2355,34.0402106,Los Angeles County,bus_stop,highway
9991193837,-118.2380021,34.0435619,Los Angeles County,bus_stop,highway
9994047732,-118.2673138,34.032104,Los Angeles County,bus_stop,highway
9994047733,-118.2625016,34.0353741,Los Angeles County,bus_stop,highway
9994047734,-118.261494,34.0369179,Los Angeles County,bus_stop,highway
9994047735,-118.2602547,34.0383866,Los Angeles County,bus_stop,highway
9994047736,-118.25535,34.0415022,Los Angeles County,bus_stop,highway
9994047737,-118.2533178,34.0425644,Los Angeles County,bus_stop,highway
9994106408,-118.2732145,34.0248487,Los Angeles County,bus_stop,highway
9994106409,-118.2735052,34.0247469,Los Angeles County,bus_stop,highway
9994106410,-118.2729924,34.0255545,Los Angeles County,bus_stop,highway
9994106411,-118.2727582,34.0268108,Los Angeles County,bus_stop,highway
9994170148,-118.323398,34.0186403,Los Angeles County,bus_stop,highway
9994170149,-118.3231638,34.0187539,Los Angeles County,bus_stop,highway
9994170156,-118.3289348,34.0183161,Los Angeles County,bus_stop,highway
9994170157,-118.3292084,34.0181875,Los Angeles County,bus_stop,highway
9994170158,-118.331821,34.0183025,Los Angeles County,bus_stop,highway
9994170159,-118.332091,34.0181815,Los Angeles County,bus_stop,highway
9995490347,-118.3853192,34.0870112,Los Angeles County,bus_stop,highway
9995490348,-118.3856729,34.0903045,Los Angeles County,bus_stop,highway
9998861822,-118.3389067,34.0112895,Los Angeles County,bus_stop,highway
9998861823,-118.3420961,34.0121289,Los Angeles County,bus_stop,highway
10000437282,-118.3926313,33.9895311,Los Angeles County,bus_stop,highway
10000437283,-118.3928666,33.9894413,Los Angeles County,bus_stop,highway
10000505110,-118.4258554,33.970031,Los Angeles County,bus_stop,highway
10000505111,-118.4257839,33.9694463,Los Angeles County,bus_stop,highway
10000505112,-118.4276516,33.9729534,Los Angeles County,bus_stop,highway
10000505113,-118.4273632,33.9730892,Los Angeles County,bus_stop,highway
10000721666,-118.380876,34.0751555,Los Angeles County,bus_stop,highway
10000776131,-118.4621475,33.9796226,Los Angeles County,bus_stop,highway
10000799907,-118.448829,34.000553,Los Angeles County,bus_stop,highway
10000799909,-118.4475748,33.9989046,Los Angeles County,bus_stop,highway
10000799910,-118.447655,33.998807,Los Angeles County,bus_stop,highway
10000817012,-118.4443439,33.9916099,Los Angeles County,bus_stop,highway
10000817013,-118.4440547,33.9911454,Los Angeles County,bus_stop,highway
10000817014,-118.4424138,33.9895843,Los Angeles County,bus_stop,highway
10000817015,-118.4417636,33.9886947,Los Angeles County,bus_stop,highway
10000817016,-118.440471,33.9875315,Los Angeles County,bus_stop,highway
10000836541,-118.4654026,33.9960291,Los Angeles County,bus_stop,highway
10000836542,-118.4654896,33.995931,Los Angeles County,bus_stop,highway
10000836543,-118.4680994,33.9987394,Los Angeles County,bus_stop,highway
10000836544,-118.4681519,33.9986006,Los Angeles County,bus_stop,highway
10000857205,-118.4688744,34.0655557,Los Angeles County,bus_stop,highway
10000881217,-118.440591,33.9873881,Los Angeles County,bus_stop,highway
10003333352,-118.4678815,34.0319097,Los Angeles County,bus_stop,highway
10007815810,-118.0838442,33.8461246,Los Angeles County,bus_stop,highway
10010480180,-118.3778154,33.9889577,Los Angeles County,bus_stop,highway
10010480181,-118.3773249,33.9885765,Los Angeles County,bus_stop,highway
10010480184,-118.3734682,33.9878429,Los Angeles County,bus_stop,highway
10010480185,-118.3730471,33.9880589,Los Angeles County,bus_stop,highway
10010480186,-118.370198,33.9878899,Los Angeles County,bus_stop,highway
10010480187,-118.3702888,33.9876317,Los Angeles County,bus_stop,highway
10010480188,-118.3673359,33.9875205,Los Angeles County,bus_stop,highway
10010480189,-118.3669275,33.9877905,Los Angeles County,bus_stop,highway
10010480190,-118.3649664,33.9877108,Los Angeles County,bus_stop,highway
10010480191,-118.3642932,33.9874543,Los Angeles County,bus_stop,highway
10010480192,-118.3625913,33.987723,Los Angeles County,bus_stop,highway
10010480193,-118.3627683,33.9874593,Los Angeles County,bus_stop,highway
